sentimen,Tweet
1,seketika aku sadar bahwa bahagia tentang kita berhenti di 'semoga' 
1,cowok aku janji aku ga bakalan gitu lagi aku sayang ama kamu kamu percaya kan ama aku cewek 
1,kaaan aku nk jgak minyak senyonyong izy skali hahaha
1,biasane soale aku ngono seh
1,ajak ngobrol ajaa aku kadang seneng bntu yg ginian
1,aku cinta kamu dan kamu cinta aku kita berdua saling mencintai selamanya 
1,nasib baik aku sejenis yang iyaa kan aja even aku tahu tu semua bongak je lebih 
1,air ni panas sangat aku nak minum tak nyempat nak bagi sejuk dulu haha
1,padahal lucu aku dari pada kucingnya 
1,kamu tidak merasakan kuliah sambil mengagumi
1,ppangon hahahaha gapala lhaaa gemasss tangan lele harus dimuseumkan karna aku juga suka 
1,nanti2 lah aku cita yun hahahaha
1,terima hal hal yang memang tidak bisa diubah dan ubah hal hal yang kamu tak suka tapi masih ada kemungkinan untuk diubah
1,mba yenny nya kayanya langsung otomaris uname nya keganti gitu jadu kaya nomer ktp aku ngakak wkwkwwk mau login 
1,tetaplah aku yang paling cantik 
1,aku pom ingatkannn siapa dgn dp mcm tuuu hahahahanat nor ghaseee
1,mata duitan rupanya aku wkwkwkkwk
1,hahahhshahahahshskahahshshabahshahajahahahshahahhahahahahahahahahahahahahhaahahha
1,uda selesai latian nih hihihikg lg otw pulanggg lelah tapi seru juga tadi bareng sm tim j goodnight semuanya besok 
1,sini sama aku aja
1,nah udh ngerti kan aku mau nya apaan
1,mmbhhhh buduuuuu caliiiii hahahahahahahahahhahahhhhahhhhha aku tepakaaaaiiii
1,aku tetep pake sih
1,asyikkk aku mau viral
1,selamat pagiii aku ada kegiatan lagi today puji tuhan yaaaah kamu ngapain nih hari iniemangat ya inget usaha ber 
1,berikanlah sepenuh dirimu padaku aku akan berikan segalanya untukmu kau adalah akhir dari segalanya kau adalah a 
1,sini aku bantuinn
1,aku gelakkan diri sendiri je lah hahahahahaha done 
1,lucu do tadi kak cafe asal mana dik mearawak kak k cafe org mana me kuching kak k cafe ohhh org bandar 
1,sudah aku follback yaa 
1,aku gak suka ambil pusing aku sukanya kamu jadi tolong jangan bikin pusing 
1,eh kau tak baik tau ibu dia dengan aku selalu chat takpela biarlah aku jadi adik tiri dia hahahaha kan 
1,hujan aku sukakan hujan kerana hujan mendamaikan di saat hujan membasahi bumi aku sering mendongakkan kepala ke dada langit 
1,karna itu warisan tapi kenapa aku nggak berubah karna aku nyaman dan ngerasa ini aku loh 
1,hahaha jadi kamu gak bisa ngerti aku dong wkwkwk
1,aku plg suko bilo pusak gigit rmbut aku 
1,dia nyet nyet panjang pasal aurat baby bump tuo aku ckp la gi mampos please hahahahahah kau ada vellfire putih ke
1,aku bergaya ikut kemampuan bukan ikut orangebab aq sedar aq bukan ank org senang syukurselalu
1,aduh iyaiya kamu yang pertama deh yang lain lewat 
1,babi dora the grownup pun banyak tanya lagi ke dahlah aku real life pun duduk office hahahhahaahhahaah
1,aku pun geli juga kadang hose tu ada dalam lubang jamban 
1,aku cuci tangan guna pencuci muka hadalabo hahahahaha ngantuk sangat ke ni sampai tak boleh beza pencuci muka ngan pencuci tangan 
1,masalah yang anda hadapi bukan untuk menjatuhkanmu tetapi agar kamu bisa berpikir lebih dewasa hari ini kemarin dan s 
1,hahaha baik lah nanti balik aku mintak 
1,warga bangladesh ni bagus kalau part pi awal masjid pakai pun kemas aku lalu sebelah depa tadi tudiaaaa bau sabun baby johnson baguih2
1,aku terima nikahnya dengan mas kahwin bacaanurah al fatihah dear future wife nanti kita kahwin saya sedekahkan al fat 
1,kamu bisa mang kamu pasti bisaa mangats mang ojol 
1,rlt oqe plg tidak kamu sudah jujur 
1,nama di rubah jadi mbak cantik makasih loo mba sering sering aja aku jadi geer 
1,alhamdulillah masih hidup lagi aku huhuhu
1,kamu perhatian aku tambah sayang 
1,hahaha galaq tp lucu aku tuh mbak wkwkwk
1,kamu bagaikan peri hari hari yg menemani aku dan membuatku tak sepi iyakamu
1,bestfriend aku jelah yang boleh faham aku sepenuhnya yang tahu time bila aku moody aku sedih aku happy amp everything di 
1,kamu ngga sendiri 
1,kalau kau lupa aku siap ah kau
1,kek aku nggemesin yaaa asli produk lokal wee
1,beli dong nanti beliin aku juga 
1,hehe tau aja kamu
1,aku membela pancasila pada saat yg sama pki mrlakukan kudeta berdarah karena kudeta itu tak berhasil pki lalu diganyang ha 
1,aku banget yaallah tiap di kampus ngeluarin binder lah ambil kotak pensil lah ngeluarin bolpoin ma 
1,diriku sendiri karena aku adalah idaman 
1,aku mau kerja di sana 
1,aduh percaya deh gak ada yg gak mungkin di dunia ini kalau beneran gue dapet 1m dari gojek tgl 19 nanti wkwkwkwkwkwwkw 
1,aku mau 
1,aku dah moveon tau kenapa senyum dekat aku tdi aku dah cair balik 
1,aku beruntung 
1,taklah menarik sangat dua sim camera tambah s tukar plus kpd max apa yg buat aku tertarik dari dulu sampai 
1,iya papah aku hadir
1,jika suatu saat nanti ada yang mencintai kamu dengan segenap hatinya jagalah dia baik baik teens abel
1,aku mau diresmiin sama kamu 
1,aku hanya ingin mencintai orang yang memiliki rasa cinta hanya padaku untuk selamanya
1,aku suka liat kamu ketawa seperti ini jaga senyum dan tawa mu my bear karna kamu sumber kebahagiaan ku saran 
1,kalau kamu ingin sukses cuma satu kata kuncinya jangan pernah menyerah 
1,hahahahahaaa
1,aku rasa macam nak bercerita la malam ni hahahaha tajuk yang aku nak cerita ni pasal kekasih yang tak wujud ya ini 
1,thanks kk nnti aku bikin fsnya ya 
1,golden sumpah dia loyal banget walaupun udah gede juga aku jadi kangen punya mbah buyut ku 
1,siapapun itu masalahnya bukan siapa atau kenapa tapi gimana cara kita melihat dn terlihat bukan kata aku juga 
1,mygooddddnessss boss aku baru beli kerusiecret lab throne 2018 series lawa gila hahahahaha t t baru siap pasang ni
1,bener bgt jadi jangan sembarangan kalo udah di sana jangan banyak tingkah ngomong dijaga aku yg cuma nola 
1,oh tuhan tolong aku sampaikan pesan ini padanya agar dia tahu bahwa kini aku jatuh cinta afgan pesan cinta updatelirik
1,omg kamu harus melihat ini bigolive gt 1king nama dibaju 
1,hahahahahaha kenyal kenyal berasa yupie ya aku 
1,maknanya isteri kedua ku baru form 1 hahah
1,iyaa kaa t t iyaka aminn kita berdoa agar mx bisa kesini pas mondoongie aku masii baik baik saja 
1,aku kalau pegi ecm kan mmg aku hanya guna toilet gsc jebb bersih gilaaa siap steady boleh berakk lagi hahahahaha
1,kamu itu seperti bintang tidak selalu bisa kulihat dan kutemui tapi selalu ada di hati dan pikiranku teens rika
1,kenapaih kamu tuh kaloenyum bikin aku meleleh 
1,trimakasih sobat twater trimakasih berkatmu aku jdi boros hari ini hehe 
1,kebahagiaan tidak akan habis hanya karena membaginya ketahuilah kebahagiaan bertambah ketika kamu bersedia untuk berbag 
1,ahh gituu maniss banget soalnya hehe btw semangat loving yourselfnya kak aku juga masih struggling 
1,kzl gini doang ngakak aku tuh 
1,kalau kau ajak aku pun memang aku tak nak pergi tapi kau kena jugak ajak aku aku lebih suka tolak jemputan orang daripa 
1,ayuk sini sama aku
1,aku dong
1,hahaha kenapa orang sekeliling aku macam ni eh
1,hahahahhahha aku tak macing dah oii sebab aku selalu dapat stok papazola sis gibab
1,iya cuma kamu cuma kamu mas cuma kamu 
1,hapi aku gt 
1,aku pun ade kawan baik yg kawan lame aku sayang sgt tapi die dah taknak dgn aku dan aku pon taknak kwn dgn dia aku cam per 
1,dia ni aku masal ikan goreng kicap pun kata sedapnya haha itulah kalau org bekerja pastu lum lunch lg benda si 
1,hahahaha iya bener aku juga gemes sumpah wkwk tiap ngetap tiap ngakak 
1,gemas aku sama kamu yang boleh cium engga 
1,aku maunya daniel hehehe
1,aku rawat selembut sutra kok 
1,jadiiii kalo pacar kalian sibuk tuh jangan deh mikirnya abcde mikir aja demi masa depan dia aku dulu juga mikir 
1,aaaa aku senank aku senank iyasi ya pasti harus udah ngitung teknis resources nya juga hahaha seru y 
1,maaf aku ketawa
1,pebenda mimpi tadi ni aku dah balik mesia pastu nyesal pastu nak dtg sini balik haha
1,gantengnya diaa wish me luckemoga kamu selalu dimudahkan dalam segala urusan 
1,iiiieeeeyy samaan kaya aku dung
1,sama aku juga kak wkwk
1,dan aku telah memilihmu untuk diriku consciousness mohon maaf lahir batin adjieahmad 
1,jaebum otak kanannya dominan kali ya pas dong aku sm jaebum complete each other hahahaha
1,iya yu lanjut jadinya aku ambil finance yu wkwk thank u yukk 
1,aku goyang ya bang biar lebih nikmat 
1,haloo my last free pic yah sori buat yg kemarin ini aku ganti biar ga nyakitin mata hahaha 
1,pahamlah aku 
1,lu ya hahahahahha
1,hei kamu iyah kamu kok senymnya bikin hati meleleh sih angel chibi
1,alhamdulillah muet band 4 aku just target band 2 je tapi alhamdulillah thank you allah 
1,ingin menemukan seseorang yang jika bersamanya aku merasa pulang 
1,semalam dah kenapa aku emotional teruks hagahaahaha
1,aku juga udah kalem jadian yuk 
1,kalau suatu saat nanti kamu rindu padaku maukah kamu memberitahu aku agar aku bisa langsung berlari menemuimu 
1,semangatjalanihidupmeskipun akhir2 ini sikap dia dingin ke aku 
1,wah fc aku dibilang cantik sama yang unyu unyu nih 
1,gapapa aku mah terima aja kalo dari dia wkwkwk
1,aku tahu dia suka kau i just pretend like i dont know i already have you and you are officially mine but still a 
1,crazy rich asians harus nonton pokoknyaaa kamu
1,aku mimpi jalan jalan naik motor sama anakku lucu sekali karena aku gak bisa bawa motor dan gak punya anak hahaa 
1,may kilala aku hahahahaha
1,manja ya hahahaha menurut aku ya kak kamu malah welcome banget cuma kadang typingnya suka mirip kak 
1,dear crush aku tahu aku takboleh memilikimu jadi biarkanlah aku memilikimu dalam imaginasi aku hahah
1,yaudah cari dulu kalo udah cari tau kasi tau aku hahahahahha
1,salah satu perkara yg aku hargai bila dlm perhubungan ialah buah dada percuma yg disertakan sekali dgn pakej bercinta
1,hahaha kau asal tetiba ingat aku kisah kau kisah ke tak aku sumpah tak kisah do
1,malam tadi din semalam aku tak lunch sembelit hahaha
1,sebenernya aku gapapa sih which is itu tuh penting bgt kan karena english tuh literally international language tp prefer bah 
1,ciee nambah umur semoga diumur yg baru ini jadi makin berkah yaa tarii semoga lancar rejekiny 
1,lucu adalah ketika kamu menilai orang lain hanya dari cerita teman yang membenci orang tersebut lebih lucu lagi 
1,woy wkwkwkww
1,suatu hari nanti kamu akan tahu bahwa menjadi org baik itu lebih sulit dibndngkn mnjd org pintar kepintaran itu s 
1,hari ini cerah yaecerah wajah kamu 
1,aku just berpegang teguh pd ungkapan kau setia jodoh kau akn setia kalau dicurang satu hari nnti mesti akan te 
1,di antara buku buku kesukaan yang kaubaca sampai malam kian jauh dan sendiri aku ingin jadi buku yang menelungkup di d 
1,ya ampun aku ngakak wkkw
1,wkwkwkwk makasihh aku save yg tulisan arab nya
1,aku mau ini udah dri kpan tau tpi blum bisa kbli2 karna uangnya dipakai buat yg lain dlu ' wish me luck 
1,saking aku sopan cangkemku lngsung jaluk sepuro mari ngunu mangkel dewe 
1,pdhal aku bisa jdi so sweet juga ko ga percaya mau bukti ayo buktiin kalo gagal barang bisa kembali 
1,aku tak suka aku tengah main hp pastu ada orang belakang aku aku tahu dia tak tengok pun tapi aku tk selesa hahaha 
1,tapi kamu senang kan 
1,silap aku satu jee aku ni lembut sangat 
1,boleh bgttt hehe nanti aku kabarin lagi yaa 
1,asekkkkk aku serangg ya kakkk 1 70 60 locomotor mortis 70 55 8
1,haahahahaha nak lelaki melayu lagi tp susahlah aku perati je mana2 lelaki melayu yg hensem manis 
1,harap bila dah kawin nanti setiap kali aku pandang suami aku setiap kali tu lah aku rasa pertama kali jatuh cinta dan saya 
1,jangan pernah sakiti sahabatmu karena sahabat adalah cara tuhan untuk menunjukkan bahwa dia tak ingin kamu sendirian
1,haahhaah takdelah sendu inshaallah tak kahkahkah yakin je aku haaaa takdenya takde takde 
1,no matter what the situation remind yourself aku sahaja yang faham apa yang aku buat allah tolong kalau niat kit 
1,sumpah ya daridulu kamu doang yg ngatain aku gemesin aku jadi makin yakin kalo km bohong lah knapa 
1,hahahaha tak laa kali ni dia serious kotebab dia dah banyak kali cakap kat aku macam tu time jogging
1,hahahahaha terhibur betul lah lol semua tempat dia tiful kan ingat ke aku sorang je perasan typo dekat caption tu 
1,aku ga berharap kmu nyesel setelah mungkin aku menghindar drmu aku cuma berharap kmu lebih baik dr kmu yg aku kena 
1,jurina san kapan datang ke jakarta yaa apa dia tunggu aku yang ke jepang wkkwkwkw candadoeloe aamiinin ajaa 
1,hahahahha kau diam aku tengah jadi makmum oppa aku niolat jumaat ergh
1,ngekk lah terhibur aku 
1,bro anak ramai tu bukti jantan lelakiiapa cakap anak tu anugerah allah yang telah diberi kepada kita supaya ja 
1,betul lah orang kata bila kita terlalu rapat satu hari kita akan renggang yang sangat renggang and now i believe those 
1,hayuk lah kita ngehype bareng
1,jadi begini sayang kamu hanya perlu memilih mana yang menginginkanmu hanya di saat waktu luangnya atau yang menginginkanm 
1,setuju bangettttt bulan ini ada dia nih diurabaya 
1,kalau sayang dia berdoa pada allah minta allah jaga dia untuk kita 
1,orang di header kamu kok ganteng dan menawan sekali siapa sih namanya
1,saat kau berpikir tentang orang yang cantik dan tampan pikirkanlah bahwa kau adalah bagian dari mereka 
1,ada rezeki sikit belanja lah kawan makan tak rugi pun malah bertambah lagi rezeki kita 
1,satu hal yg gw suka banget dari komunitas k pop thailand tuh mereka tertib banget walo gak digiring petugas pas n 
1,selamat hari batik nasional identitas kita kebanggaan kita budaya kita budaya indonesia haribatiknasional 
1,nctzh sayanggg morning kiss dulu dong nanti yaa hmm masi ngantuk ih kamu mah orang uda siap juga i 
1,ini yg bikin kita dulu kerja dg tenang di aceh dan yogya 
1,dapat info dari adek semoga kita semua terlindungi oleh tuhan ya 
1,parfume favorite yang sering kamu pake apa zee casablanka 
1,ayooo buat kamu yang mau dukung langsung kontestan favoritmu buruannn datang ke teater garuda tmii amp hubungi nomor tele 
1,drama allahwt sungguh luar biasa dia buka bobroknya rezim ini satu per satu dengan menun 
1,meski kanker paru stadium 4b saya tetap berusaha melayani media dan masyarakat dengan baik untuk rekan penyintas kanker j 
1,hidup ini kamu yg jalani lakukan apapun yg ingin kamu lakukan tapi pastikan itu sebuah cerita yg kelak pantas tuk diceritakan 
1,setiap orang memerlukan dorongan dan pujian untuk tumbuh jangan cepat mencela ingat kamu dapat mengkritik tanpa harus mencela 
1,pak topo semoga sehat kembali tapi kenapa mention raisa pak kalau belum bisa move on dari raisa kontak saya pak nanti 
1,untuk mencapai tujuan akhirmu kamu harus bersabar tobi
1,bisa membuat rakyat gembira meski tanpa diberi hadiah sembako atau sepeda dah cukup lah itu 
1,kebahagiaan hanya akan menjadi nyata saat kita berbagi jalanjalanin
1,sehebatepaduekuat macam mana pun hubungan persahabatan kitaatu je aku mintak jangan kacau time aku nkolat 
1,kenapa orang ingat ex tinggal kita sebab rupa eh tak semestinya lol 
1,coba dong kalimat sabar ya kalau jodoh gak ke mana diganti dengan relain aja nanti juga kamu paham alasannyaeenggak 
1,ada orang rindu kita 
1,yeeeaaaayyyy wargaurabaya kudu ikut bangga ketika bu risma akhirnya meraih 2018 un habitatcroll of honour aw 
1,raisameetsutopo raisameetsutopo raisameetsutopo mari kita wujudkan 
1,di grup2 wag pada ngomongin gempa postang posting artikel geologi bagus biar pada kita semua peduli kita ini tinggal 
1,emak emak di bali yg bergabung ke dlm pun ingin 2019gantipresiden yes yes yes yuk mak kita dukung 
1,selamat hari batik nasional mari kita jaga warisan budaya indonesia batik indonesia nasionalisme eztudia 
1,bantulah saudara2 kami tuhan selamatkan mereka semua jauhkan saudara2 kami dr segala cobaan dan marabahay 2019tetapjokowi
1,pancasila mengajarkan kita bagaimana gotong royong bekerja sama toleransi dan menjadi indonesia ditengah kedukaan menda 
1,dear team fpi dari rakyat indonesia mengucapkan terima kasih yg tak terhingga atas pengorbanan waktu tenaga demi membantu 
1,semoga swt menjadikan kita orang yang memiliki ilmu dan tak pernah lelah untuk mencari ilmu 
1,omg kamu harus melihat ini bigolive gt tipis guys 
1,abis pelukan kamu hangat siiih
1,polpolan polingpolingcantik todei motif batik yg kamu suka 
1,asik yaa twitteran terus nengok ngeliatin doang belajar caa lha kamu belajar ga engga hahahaha yeu pen gua tebas rasanya 
1,hug kita hahaha charrrrrrr
1,kita harus mendukung batik sebagai salah satu industri kreatif yang dapat menggerakkan ekonomi nasional 
1,patut dicoba btw rambut temen kamu mau jadi halus dan lembut 
1,beranilah keluar dari zona nyaman beranilah melakukan apapun yang tidak kamu sukai asalkan itu untuk kebaikan k 
1,hahahaha pun bolehh kang suami takda bgthuu kalau free kita keluarr
1,pergilah ke panti asuhan agar tau nikmatnya msh punya org tua yg menyayangi mari sayangi org tua kita 
1,perangai mana2 cina memang begini maka jadikan peringatan kos anak cucu kita pesan2 baik bhw berbaik sesama manusia krn 
